num_demands,seed,state,demand_id,bandwidth,ip_source,ip_target,optical_source,optical_target,ip_path,optical_mapped_path,ip_link_lightpaths
25,25042,initial,d10,77,0,5,1,5,0 -> 3 -> 1 -> 5,1 -> 9 -> 0 -> 5,"IP 0->3 maps OPT 1->9: LP#29: 1 -> 6 -> 3 -> 7 -> 5 -> 9 [slot=7-7, slots=1]; LP#30: 1 -> 8 -> 7 -> 5 -> 9 [slot=8-8, slots=1]; LP#31: 1 -> 5 -> 9 [slot=4-4, slots=1]; LP#32: 1 -> 8 -> 7 -> 3 -> 6 -> 9 [slot=1-1, slots=1]; LP#33: 1 -> 8 -> 7 -> 5 -> 9 [slot=9-9, slots=1]; LP#34: 1 -> 8 -> 4 -> 2 -> 6 -> 9 [slot=4-4, slots=1]; LP#35: 1 -> 8 -> 7 -> 2 -> 6 -> 9 [slot=11-11, slots=1] | IP 3->1 maps OPT 9->0: LP#70: 9 -> 5 -> 7 -> 2 -> 4 -> 0 [slot=20-20, slots=1]; LP#71: 9 -> 5 -> 7 -> 2 -> 4 -> 0 [slot=21-21, slots=1]; LP#72: 9 -> 6 -> 2 -> 7 -> 8 -> 4 -> 0 [slot=22-22, slots=1]; LP#73: 9 -> 5 -> 7 -> 2 -> 4 -> 0 [slot=23-23, slots=1] | IP 1->5 maps OPT 0->5: LP#22: 0 -> 4 -> 8 -> 7 -> 5 [slot=4-4, slots=1]; LP#23: 0 -> 4 -> 2 -> 7 -> 8 -> 1 -> 5 [slot=5-5, slots=1]; LP#24: 0 -> 4 -> 2 -> 6 -> 9 -> 5 [slot=8-8, slots=1]; LP#25: 0 -> 4 -> 2 -> 7 -> 5 [slot=6-6, slots=1]; LP#26: 0 -> 4 -> 2 -> 6 -> 1 -> 5 [slot=7-7, slots=1]; LP#27: 0 -> 4 -> 2 -> 6 -> 1 -> 5 [slot=9-9, slots=1]; LP#28: 0 -> 4 -> 8 -> 7 -> 2 -> 6 -> 1 -> 5 [slot=10-10, slots=1]"
25,25042,initial,d11,69,4,2,6,4,4 -> 5 -> 0 -> 3 -> 2,6 -> 5 -> 1 -> 9 -> 4,"IP 4->5 maps OPT 6->5: LP#74: 6 -> 3 -> 7 -> 8 -> 1 -> 5 [slot=8-8, slots=1]; LP#75: 6 -> 3 -> 7 -> 5 [slot=10-10, slots=1] | IP 5->0 maps OPT 5->1: LP#0: 5 -> 9 -> 6 -> 2 -> 4 -> 8 -> 1 [slot=0-0, slots=1]; LP#1: 5 -> 7 -> 8 -> 4 -> 2 -> 6 -> 1 [slot=0-0, slots=1]; LP#2: 5 -> 7 -> 2 -> 6 -> 1 [slot=1-1, slots=1]; LP#3: 5 -> 9 -> 6 -> 2 -> 7 -> 8 -> 1 [slot=1-1, slots=1]; LP#4: 5 -> 7 -> 3 -> 6 -> 1 [slot=2-2, slots=1] | IP 0->3 maps OPT 1->9: LP#29: 1 -> 6 -> 3 -> 7 -> 5 -> 9 [slot=7-7, slots=1]; LP#30: 1 -> 8 -> 7 -> 5 -> 9 [slot=8-8, slots=1]; LP#31: 1 -> 5 -> 9 [slot=4-4, slots=1]; LP#32: 1 -> 8 -> 7 -> 3 -> 6 -> 9 [slot=1-1, slots=1]; LP#33: 1 -> 8 -> 7 -> 5 -> 9 [slot=9-9, slots=1]; LP#34: 1 -> 8 -> 4 -> 2 -> 6 -> 9 [slot=4-4, slots=1]; LP#35: 1 -> 8 -> 7 -> 2 -> 6 -> 9 [slot=11-11, slots=1] | IP 3->2 maps OPT 9->4: LP#49: 9 -> 5 -> 1 -> 6 -> 2 -> 4 [slot=12-12, slots=1]; LP#50: 9 -> 6 -> 1 -> 8 -> 4 [slot=5-5, slots=1]; LP#51: 9 -> 6 -> 1 -> 8 -> 4 [slot=6-6, slots=1]; LP#52: 9 -> 5 -> 1 -> 8 -> 7 -> 2 -> 4 [slot=14-14, slots=1]; LP#53: 9 -> 6 -> 1 -> 8 -> 7 -> 2 -> 4 [slot=15-15, slots=1]; LP#54: 9 -> 6 -> 1 -> 8 -> 7 -> 2 -> 4 [slot=16-16, slots=1]; LP#55: 9 -> 5 -> 1 -> 8 -> 4 [slot=10-10, slots=1]; LP#56: 9 -> 6 -> 1 -> 8 -> 7 -> 2 -> 4 [slot=17-17, slots=1]; LP#57: 9 -> 5 -> 7 -> 2 -> 4 [slot=9-9, slots=1]"
25,25042,initial,d12,60,1,5,0,5,1 -> 3 -> 4 -> 0 -> 5,0 -> 9 -> 6 -> 1 -> 5,"IP 1->3 maps OPT 0->9: LP#42: 0 -> 4 -> 2 -> 7 -> 8 -> 1 -> 5 -> 9 [slot=12-12, slots=1]; LP#43: 0 -> 4 -> 8 -> 7 -> 2 -> 6 -> 9 [slot=13-13, slots=1]; LP#44: 0 -> 4 -> 2 -> 7 -> 5 -> 9 [slot=11-11, slots=1]; LP#45: 0 -> 4 -> 2 -> 7 -> 8 -> 1 -> 5 -> 9 [slot=14-14, slots=1]; LP#46: 0 -> 4 -> 2 -> 7 -> 3 -> 6 -> 9 [slot=15-15, slots=1]; LP#47: 0 -> 4 -> 2 -> 7 -> 8 -> 1 -> 5 -> 9 [slot=16-16, slots=1]; LP#48: 0 -> 4 -> 2 -> 7 -> 3 -> 6 -> 9 [slot=17-17, slots=1] | IP 3->4 maps OPT 9->6: LP#8: 9 -> 5 -> 7 -> 8 -> 1 -> 6 [slot=4-4, slots=1]; LP#9: 9 -> 5 -> 7 -> 3 -> 6 [slot=5-5, slots=1] | IP 4->0 maps OPT 6->1: LP#10: 6 -> 2 -> 4 -> 8 -> 7 -> 5 -> 1 [slot=3-3, slots=1]; LP#11: 6 -> 9 -> 5 -> 7 -> 8 -> 1 [slot=6-6, slots=1]; LP#12: 6 -> 1 [slot=3-3, slots=1]; LP#13: 6 -> 2 -> 7 -> 8 -> 1 [slot=2-2, slots=1]; LP#14: 6 -> 3 -> 7 -> 5 -> 1 [slot=0-0, slots=1]; LP#15: 6 -> 9 -> 5 -> 7 -> 8 -> 1 [slot=7-7, slots=1] | IP 0->5 maps OPT 1->5: LP#16: 1 -> 6 -> 9 -> 5 [slot=0-0, slots=1]; LP#17: 1 -> 6 -> 3 -> 7 -> 5 [slot=1-1, slots=1]; LP#18: 1 -> 5 [slot=0-0, slots=1]; LP#19: 1 -> 5 [slot=1-1, slots=1]; LP#20: 1 -> 6 -> 9 -> 5 [slot=2-2, slots=1]; LP#21: 1 -> 6 -> 2 -> 4 -> 8 -> 7 -> 5 [slot=5-5, slots=1]"
25,25042,initial,d13,75,0,2,1,4,0 -> 4 -> 5 -> 1 -> 3 -> 2,1 -> 6 -> 5 -> 0 -> 9 -> 4,"IP 0->4 maps OPT 1->6: LP#5: 1 -> 5 -> 7 -> 8 -> 4 -> 2 -> 6 [slot=3-3, slots=1]; LP#6: 1 -> 8 -> 7 -> 3 -> 6 [slot=0-0, slots=1]; LP#7: 1 -> 8 -> 7 -> 5 -> 9 -> 6 [slot=2-2, slots=1] | IP 4->5 maps OPT 6->5: LP#74: 6 -> 3 -> 7 -> 8 -> 1 -> 5 [slot=8-8, slots=1]; LP#75: 6 -> 3 -> 7 -> 5 [slot=10-10, slots=1] | IP 5->1 maps OPT 5->0: LP#36: 5 -> 1 -> 6 -> 2 -> 4 -> 0 [slot=6-6, slots=1]; LP#37: 5 -> 1 -> 6 -> 2 -> 4 -> 0 [slot=8-8, slots=1]; LP#38: 5 -> 1 -> 8 -> 7 -> 2 -> 4 -> 0 [slot=7-7, slots=1]; LP#39: 5 -> 9 -> 6 -> 2 -> 4 -> 0 [slot=10-10, slots=1]; LP#40: 5 -> 1 -> 6 -> 3 -> 7 -> 8 -> 4 -> 0 [slot=9-9, slots=1]; LP#41: 5 -> 1 -> 6 -> 3 -> 7 -> 8 -> 4 -> 0 [slot=11-11, slots=1] | IP 1->3 maps OPT 0->9: LP#42: 0 -> 4 -> 2 -> 7 -> 8 -> 1 -> 5 -> 9 [slot=12-12, slots=1]; LP#43: 0 -> 4 -> 8 -> 7 -> 2 -> 6 -> 9 [slot=13-13, slots=1]; LP#44: 0 -> 4 -> 2 -> 7 -> 5 -> 9 [slot=11-11, slots=1]; LP#45: 0 -> 4 -> 2 -> 7 -> 8 -> 1 -> 5 -> 9 [slot=14-14, slots=1]; LP#46: 0 -> 4 -> 2 -> 7 -> 3 -> 6 -> 9 [slot=15-15, slots=1]; LP#47: 0 -> 4 -> 2 -> 7 -> 8 -> 1 -> 5 -> 9 [slot=16-16, slots=1]; LP#48: 0 -> 4 -> 2 -> 7 -> 3 -> 6 -> 9 [slot=17-17, slots=1] | IP 3->2 maps OPT 9->4: LP#49: 9 -> 5 -> 1 -> 6 -> 2 -> 4 [slot=12-12, slots=1]; LP#50: 9 -> 6 -> 1 -> 8 -> 4 [slot=5-5, slots=1]; LP#51: 9 -> 6 -> 1 -> 8 -> 4 [slot=6-6, slots=1]; LP#52: 9 -> 5 -> 1 -> 8 -> 7 -> 2 -> 4 [slot=14-14, slots=1]; LP#53: 9 -> 6 -> 1 -> 8 -> 7 -> 2 -> 4 [slot=15-15, slots=1]; LP#54: 9 -> 6 -> 1 -> 8 -> 7 -> 2 -> 4 [slot=16-16, slots=1]; LP#55: 9 -> 5 -> 1 -> 8 -> 4 [slot=10-10, slots=1]; LP#56: 9 -> 6 -> 1 -> 8 -> 7 -> 2 -> 4 [slot=17-17, slots=1]; LP#57: 9 -> 5 -> 7 -> 2 -> 4 [slot=9-9, slots=1]"
25,25042,initial,d14,29,4,5,6,5,4 -> 0 -> 3 -> 1 -> 5,6 -> 1 -> 9 -> 0 -> 5,"IP 4->0 maps OPT 6->1: LP#10: 6 -> 2 -> 4 -> 8 -> 7 -> 5 -> 1 [slot=3-3, slots=1]; LP#11: 6 -> 9 -> 5 -> 7 -> 8 -> 1 [slot=6-6, slots=1]; LP#12: 6 -> 1 [slot=3-3, slots=1]; LP#13: 6 -> 2 -> 7 -> 8 -> 1 [slot=2-2, slots=1]; LP#14: 6 -> 3 -> 7 -> 5 -> 1 [slot=0-0, slots=1]; LP#15: 6 -> 9 -> 5 -> 7 -> 8 -> 1 [slot=7-7, slots=1] | IP 0->3 maps OPT 1->9: LP#29: 1 -> 6 -> 3 -> 7 -> 5 -> 9 [slot=7-7, slots=1]; LP#30: 1 -> 8 -> 7 -> 5 -> 9 [slot=8-8, slots=1]; LP#31: 1 -> 5 -> 9 [slot=4-4, slots=1]; LP#32: 1 -> 8 -> 7 -> 3 -> 6 -> 9 [slot=1-1, slots=1]; LP#33: 1 -> 8 -> 7 -> 5 -> 9 [slot=9-9, slots=1]; LP#34: 1 -> 8 -> 4 -> 2 -> 6 -> 9 [slot=4-4, slots=1]; LP#35: 1 -> 8 -> 7 -> 2 -> 6 -> 9 [slot=11-11, slots=1] | IP 3->1 maps OPT 9->0: LP#70: 9 -> 5 -> 7 -> 2 -> 4 -> 0 [slot=20-20, slots=1]; LP#71: 9 -> 5 -> 7 -> 2 -> 4 -> 0 [slot=21-21, slots=1]; LP#72: 9 -> 6 -> 2 -> 7 -> 8 -> 4 -> 0 [slot=22-22, slots=1]; LP#73: 9 -> 5 -> 7 -> 2 -> 4 -> 0 [slot=23-23, slots=1] | IP 1->5 maps OPT 0->5: LP#22: 0 -> 4 -> 8 -> 7 -> 5 [slot=4-4, slots=1]; LP#23: 0 -> 4 -> 2 -> 7 -> 8 -> 1 -> 5 [slot=5-5, slots=1]; LP#24: 0 -> 4 -> 2 -> 6 -> 9 -> 5 [slot=8-8, slots=1]; LP#25: 0 -> 4 -> 2 -> 7 -> 5 [slot=6-6, slots=1]; LP#26: 0 -> 4 -> 2 -> 6 -> 1 -> 5 [slot=7-7, slots=1]; LP#27: 0 -> 4 -> 2 -> 6 -> 1 -> 5 [slot=9-9, slots=1]; LP#28: 0 -> 4 -> 8 -> 7 -> 2 -> 6 -> 1 -> 5 [slot=10-10, slots=1]"
25,25042,initial,d15,98,0,3,1,9,0 -> 5 -> 1 -> 3,1 -> 5 -> 0 -> 9,"IP 0->5 maps OPT 1->5: LP#16: 1 -> 6 -> 9 -> 5 [slot=0-0, slots=1]; LP#17: 1 -> 6 -> 3 -> 7 -> 5 [slot=1-1, slots=1]; LP#18: 1 -> 5 [slot=0-0, slots=1]; LP#19: 1 -> 5 [slot=1-1, slots=1]; LP#20: 1 -> 6 -> 9 -> 5 [slot=2-2, slots=1]; LP#21: 1 -> 6 -> 2 -> 4 -> 8 -> 7 -> 5 [slot=5-5, slots=1] | IP 5->1 maps OPT 5->0: LP#36: 5 -> 1 -> 6 -> 2 -> 4 -> 0 [slot=6-6, slots=1]; LP#37: 5 -> 1 -> 6 -> 2 -> 4 -> 0 [slot=8-8, slots=1]; LP#38: 5 -> 1 -> 8 -> 7 -> 2 -> 4 -> 0 [slot=7-7, slots=1]; LP#39: 5 -> 9 -> 6 -> 2 -> 4 -> 0 [slot=10-10, slots=1]; LP#40: 5 -> 1 -> 6 -> 3 -> 7 -> 8 -> 4 -> 0 [slot=9-9, slots=1]; LP#41: 5 -> 1 -> 6 -> 3 -> 7 -> 8 -> 4 -> 0 [slot=11-11, slots=1] | IP 1->3 maps OPT 0->9: LP#42: 0 -> 4 -> 2 -> 7 -> 8 -> 1 -> 5 -> 9 [slot=12-12, slots=1]; LP#43: 0 -> 4 -> 8 -> 7 -> 2 -> 6 -> 9 [slot=13-13, slots=1]; LP#44: 0 -> 4 -> 2 -> 7 -> 5 -> 9 [slot=11-11, slots=1]; LP#45: 0 -> 4 -> 2 -> 7 -> 8 -> 1 -> 5 -> 9 [slot=14-14, slots=1]; LP#46: 0 -> 4 -> 2 -> 7 -> 3 -> 6 -> 9 [slot=15-15, slots=1]; LP#47: 0 -> 4 -> 2 -> 7 -> 8 -> 1 -> 5 -> 9 [slot=16-16, slots=1]; LP#48: 0 -> 4 -> 2 -> 7 -> 3 -> 6 -> 9 [slot=17-17, slots=1]"
25,25042,initial,d16,76,0,5,1,5,0 -> 3 -> 1 -> 5,1 -> 9 -> 0 -> 5,"IP 0->3 maps OPT 1->9: LP#29: 1 -> 6 -> 3 -> 7 -> 5 -> 9 [slot=7-7, slots=1]; LP#30: 1 -> 8 -> 7 -> 5 -> 9 [slot=8-8, slots=1]; LP#31: 1 -> 5 -> 9 [slot=4-4, slots=1]; LP#32: 1 -> 8 -> 7 -> 3 -> 6 -> 9 [slot=1-1, slots=1]; LP#33: 1 -> 8 -> 7 -> 5 -> 9 [slot=9-9, slots=1]; LP#34: 1 -> 8 -> 4 -> 2 -> 6 -> 9 [slot=4-4, slots=1]; LP#35: 1 -> 8 -> 7 -> 2 -> 6 -> 9 [slot=11-11, slots=1] | IP 3->1 maps OPT 9->0: LP#70: 9 -> 5 -> 7 -> 2 -> 4 -> 0 [slot=20-20, slots=1]; LP#71: 9 -> 5 -> 7 -> 2 -> 4 -> 0 [slot=21-21, slots=1]; LP#72: 9 -> 6 -> 2 -> 7 -> 8 -> 4 -> 0 [slot=22-22, slots=1]; LP#73: 9 -> 5 -> 7 -> 2 -> 4 -> 0 [slot=23-23, slots=1] | IP 1->5 maps OPT 0->5: LP#22: 0 -> 4 -> 8 -> 7 -> 5 [slot=4-4, slots=1]; LP#23: 0 -> 4 -> 2 -> 7 -> 8 -> 1 -> 5 [slot=5-5, slots=1]; LP#24: 0 -> 4 -> 2 -> 6 -> 9 -> 5 [slot=8-8, slots=1]; LP#25: 0 -> 4 -> 2 -> 7 -> 5 [slot=6-6, slots=1]; LP#26: 0 -> 4 -> 2 -> 6 -> 1 -> 5 [slot=7-7, slots=1]; LP#27: 0 -> 4 -> 2 -> 6 -> 1 -> 5 [slot=9-9, slots=1]; LP#28: 0 -> 4 -> 8 -> 7 -> 2 -> 6 -> 1 -> 5 [slot=10-10, slots=1]"
25,25042,initial,d17,56,5,2,5,4,5 -> 4 -> 0 -> 3 -> 2,5 -> 6 -> 1 -> 9 -> 4,"IP 5->4 maps OPT 5->6: LP#61: 5 -> 9 -> 6 [slot=3-3, slots=1]; LP#62: 5 -> 1 -> 6 [slot=13-13, slots=1]; LP#63: 5 -> 1 -> 8 -> 4 -> 2 -> 6 [slot=18-18, slots=1]; LP#64: 5 -> 1 -> 8 -> 4 -> 2 -> 6 [slot=19-19, slots=1] | IP 4->0 maps OPT 6->1: LP#10: 6 -> 2 -> 4 -> 8 -> 7 -> 5 -> 1 [slot=3-3, slots=1]; LP#11: 6 -> 9 -> 5 -> 7 -> 8 -> 1 [slot=6-6, slots=1]; LP#12: 6 -> 1 [slot=3-3, slots=1]; LP#13: 6 -> 2 -> 7 -> 8 -> 1 [slot=2-2, slots=1]; LP#14: 6 -> 3 -> 7 -> 5 -> 1 [slot=0-0, slots=1]; LP#15: 6 -> 9 -> 5 -> 7 -> 8 -> 1 [slot=7-7, slots=1] | IP 0->3 maps OPT 1->9: LP#29: 1 -> 6 -> 3 -> 7 -> 5 -> 9 [slot=7-7, slots=1]; LP#30: 1 -> 8 -> 7 -> 5 -> 9 [slot=8-8, slots=1]; LP#31: 1 -> 5 -> 9 [slot=4-4, slots=1]; LP#32: 1 -> 8 -> 7 -> 3 -> 6 -> 9 [slot=1-1, slots=1]; LP#33: 1 -> 8 -> 7 -> 5 -> 9 [slot=9-9, slots=1]; LP#34: 1 -> 8 -> 4 -> 2 -> 6 -> 9 [slot=4-4, slots=1]; LP#35: 1 -> 8 -> 7 -> 2 -> 6 -> 9 [slot=11-11, slots=1] | IP 3->2 maps OPT 9->4: LP#49: 9 -> 5 -> 1 -> 6 -> 2 -> 4 [slot=12-12, slots=1]; LP#50: 9 -> 6 -> 1 -> 8 -> 4 [slot=5-5, slots=1]; LP#51: 9 -> 6 -> 1 -> 8 -> 4 [slot=6-6, slots=1]; LP#52: 9 -> 5 -> 1 -> 8 -> 7 -> 2 -> 4 [slot=14-14, slots=1]; LP#53: 9 -> 6 -> 1 -> 8 -> 7 -> 2 -> 4 [slot=15-15, slots=1]; LP#54: 9 -> 6 -> 1 -> 8 -> 7 -> 2 -> 4 [slot=16-16, slots=1]; LP#55: 9 -> 5 -> 1 -> 8 -> 4 [slot=10-10, slots=1]; LP#56: 9 -> 6 -> 1 -> 8 -> 7 -> 2 -> 4 [slot=17-17, slots=1]; LP#57: 9 -> 5 -> 7 -> 2 -> 4 [slot=9-9, slots=1]"
25,25042,initial,d18,51,0,2,1,4,0 -> 3 -> 2,1 -> 9 -> 4,"IP 0->3 maps OPT 1->9: LP#29: 1 -> 6 -> 3 -> 7 -> 5 -> 9 [slot=7-7, slots=1]; LP#30: 1 -> 8 -> 7 -> 5 -> 9 [slot=8-8, slots=1]; LP#31: 1 -> 5 -> 9 [slot=4-4, slots=1]; LP#32: 1 -> 8 -> 7 -> 3 -> 6 -> 9 [slot=1-1, slots=1]; LP#33: 1 -> 8 -> 7 -> 5 -> 9 [slot=9-9, slots=1]; LP#34: 1 -> 8 -> 4 -> 2 -> 6 -> 9 [slot=4-4, slots=1]; LP#35: 1 -> 8 -> 7 -> 2 -> 6 -> 9 [slot=11-11, slots=1] | IP 3->2 maps OPT 9->4: LP#49: 9 -> 5 -> 1 -> 6 -> 2 -> 4 [slot=12-12, slots=1]; LP#50: 9 -> 6 -> 1 -> 8 -> 4 [slot=5-5, slots=1]; LP#51: 9 -> 6 -> 1 -> 8 -> 4 [slot=6-6, slots=1]; LP#52: 9 -> 5 -> 1 -> 8 -> 7 -> 2 -> 4 [slot=14-14, slots=1]; LP#53: 9 -> 6 -> 1 -> 8 -> 7 -> 2 -> 4 [slot=15-15, slots=1]; LP#54: 9 -> 6 -> 1 -> 8 -> 7 -> 2 -> 4 [slot=16-16, slots=1]; LP#55: 9 -> 5 -> 1 -> 8 -> 4 [slot=10-10, slots=1]; LP#56: 9 -> 6 -> 1 -> 8 -> 7 -> 2 -> 4 [slot=17-17, slots=1]; LP#57: 9 -> 5 -> 7 -> 2 -> 4 [slot=9-9, slots=1]"
25,25042,initial,d19,81,4,2,6,4,4 -> 0 -> 3 -> 2,6 -> 1 -> 9 -> 4,"IP 4->0 maps OPT 6->1: LP#10: 6 -> 2 -> 4 -> 8 -> 7 -> 5 -> 1 [slot=3-3, slots=1]; LP#11: 6 -> 9 -> 5 -> 7 -> 8 -> 1 [slot=6-6, slots=1]; LP#12: 6 -> 1 [slot=3-3, slots=1]; LP#13: 6 -> 2 -> 7 -> 8 -> 1 [slot=2-2, slots=1]; LP#14: 6 -> 3 -> 7 -> 5 -> 1 [slot=0-0, slots=1]; LP#15: 6 -> 9 -> 5 -> 7 -> 8 -> 1 [slot=7-7, slots=1] | IP 0->3 maps OPT 1->9: LP#29: 1 -> 6 -> 3 -> 7 -> 5 -> 9 [slot=7-7, slots=1]; LP#30: 1 -> 8 -> 7 -> 5 -> 9 [slot=8-8, slots=1]; LP#31: 1 -> 5 -> 9 [slot=4-4, slots=1]; LP#32: 1 -> 8 -> 7 -> 3 -> 6 -> 9 [slot=1-1, slots=1]; LP#33: 1 -> 8 -> 7 -> 5 -> 9 [slot=9-9, slots=1]; LP#34: 1 -> 8 -> 4 -> 2 -> 6 -> 9 [slot=4-4, slots=1]; LP#35: 1 -> 8 -> 7 -> 2 -> 6 -> 9 [slot=11-11, slots=1] | IP 3->2 maps OPT 9->4: LP#49: 9 -> 5 -> 1 -> 6 -> 2 -> 4 [slot=12-12, slots=1]; LP#50: 9 -> 6 -> 1 -> 8 -> 4 [slot=5-5, slots=1]; LP#51: 9 -> 6 -> 1 -> 8 -> 4 [slot=6-6, slots=1]; LP#52: 9 -> 5 -> 1 -> 8 -> 7 -> 2 -> 4 [slot=14-14, slots=1]; LP#53: 9 -> 6 -> 1 -> 8 -> 7 -> 2 -> 4 [slot=15-15, slots=1]; LP#54: 9 -> 6 -> 1 -> 8 -> 7 -> 2 -> 4 [slot=16-16, slots=1]; LP#55: 9 -> 5 -> 1 -> 8 -> 4 [slot=10-10, slots=1]; LP#56: 9 -> 6 -> 1 -> 8 -> 7 -> 2 -> 4 [slot=17-17, slots=1]; LP#57: 9 -> 5 -> 7 -> 2 -> 4 [slot=9-9, slots=1]"
25,25042,initial,d20,93,4,2,6,4,4 -> 0 -> 5 -> 1 -> 3 -> 2,6 -> 1 -> 5 -> 0 -> 9 -> 4,"IP 4->0 maps OPT 6->1: LP#10: 6 -> 2 -> 4 -> 8 -> 7 -> 5 -> 1 [slot=3-3, slots=1]; LP#11: 6 -> 9 -> 5 -> 7 -> 8 -> 1 [slot=6-6, slots=1]; LP#12: 6 -> 1 [slot=3-3, slots=1]; LP#13: 6 -> 2 -> 7 -> 8 -> 1 [slot=2-2, slots=1]; LP#14: 6 -> 3 -> 7 -> 5 -> 1 [slot=0-0, slots=1]; LP#15: 6 -> 9 -> 5 -> 7 -> 8 -> 1 [slot=7-7, slots=1] | IP 0->5 maps OPT 1->5: LP#16: 1 -> 6 -> 9 -> 5 [slot=0-0, slots=1]; LP#17: 1 -> 6 -> 3 -> 7 -> 5 [slot=1-1, slots=1]; LP#18: 1 -> 5 [slot=0-0, slots=1]; LP#19: 1 -> 5 [slot=1-1, slots=1]; LP#20: 1 -> 6 -> 9 -> 5 [slot=2-2, slots=1]; LP#21: 1 -> 6 -> 2 -> 4 -> 8 -> 7 -> 5 [slot=5-5, slots=1] | IP 5->1 maps OPT 5->0: LP#36: 5 -> 1 -> 6 -> 2 -> 4 -> 0 [slot=6-6, slots=1]; LP#37: 5 -> 1 -> 6 -> 2 -> 4 -> 0 [slot=8-8, slots=1]; LP#38: 5 -> 1 -> 8 -> 7 -> 2 -> 4 -> 0 [slot=7-7, slots=1]; LP#39: 5 -> 9 -> 6 -> 2 -> 4 -> 0 [slot=10-10, slots=1]; LP#40: 5 -> 1 -> 6 -> 3 -> 7 -> 8 -> 4 -> 0 [slot=9-9, slots=1]; LP#41: 5 -> 1 -> 6 -> 3 -> 7 -> 8 -> 4 -> 0 [slot=11-11, slots=1] | IP 1->3 maps OPT 0->9: LP#42: 0 -> 4 -> 2 -> 7 -> 8 -> 1 -> 5 -> 9 [slot=12-12, slots=1]; LP#43: 0 -> 4 -> 8 -> 7 -> 2 -> 6 -> 9 [slot=13-13, slots=1]; LP#44: 0 -> 4 -> 2 -> 7 -> 5 -> 9 [slot=11-11, slots=1]; LP#45: 0 -> 4 -> 2 -> 7 -> 8 -> 1 -> 5 -> 9 [slot=14-14, slots=1]; LP#46: 0 -> 4 -> 2 -> 7 -> 3 -> 6 -> 9 [slot=15-15, slots=1]; LP#47: 0 -> 4 -> 2 -> 7 -> 8 -> 1 -> 5 -> 9 [slot=16-16, slots=1]; LP#48: 0 -> 4 -> 2 -> 7 -> 3 -> 6 -> 9 [slot=17-17, slots=1] | IP 3->2 maps OPT 9->4: LP#49: 9 -> 5 -> 1 -> 6 -> 2 -> 4 [slot=12-12, slots=1]; LP#50: 9 -> 6 -> 1 -> 8 -> 4 [slot=5-5, slots=1]; LP#51: 9 -> 6 -> 1 -> 8 -> 4 [slot=6-6, slots=1]; LP#52: 9 -> 5 -> 1 -> 8 -> 7 -> 2 -> 4 [slot=14-14, slots=1]; LP#53: 9 -> 6 -> 1 -> 8 -> 7 -> 2 -> 4 [slot=15-15, slots=1]; LP#54: 9 -> 6 -> 1 -> 8 -> 7 -> 2 -> 4 [slot=16-16, slots=1]; LP#55: 9 -> 5 -> 1 -> 8 -> 4 [slot=10-10, slots=1]; LP#56: 9 -> 6 -> 1 -> 8 -> 7 -> 2 -> 4 [slot=17-17, slots=1]; LP#57: 9 -> 5 -> 7 -> 2 -> 4 [slot=9-9, slots=1]"
25,25042,initial,d21,88,5,2,5,4,5 -> 4 -> 3 -> 2,5 -> 6 -> 9 -> 4,"IP 5->4 maps OPT 5->6: LP#61: 5 -> 9 -> 6 [slot=3-3, slots=1]; LP#62: 5 -> 1 -> 6 [slot=13-13, slots=1]; LP#63: 5 -> 1 -> 8 -> 4 -> 2 -> 6 [slot=18-18, slots=1]; LP#64: 5 -> 1 -> 8 -> 4 -> 2 -> 6 [slot=19-19, slots=1] | IP 4->3 maps OPT 6->9: LP#65: 6 -> 2 -> 4 -> 8 -> 1 -> 5 -> 9 [slot=18-18, slots=1]; LP#66: 6 -> 2 -> 4 -> 8 -> 7 -> 5 -> 9 [slot=19-19, slots=1]; LP#67: 6 -> 3 -> 7 -> 5 -> 9 [slot=13-13, slots=1]; LP#68: 6 -> 2 -> 7 -> 8 -> 1 -> 5 -> 9 [slot=20-20, slots=1]; LP#69: 6 -> 1 -> 8 -> 4 -> 2 -> 7 -> 5 -> 9 [slot=21-21, slots=1] | IP 3->2 maps OPT 9->4: LP#49: 9 -> 5 -> 1 -> 6 -> 2 -> 4 [slot=12-12, slots=1]; LP#50: 9 -> 6 -> 1 -> 8 -> 4 [slot=5-5, slots=1]; LP#51: 9 -> 6 -> 1 -> 8 -> 4 [slot=6-6, slots=1]; LP#52: 9 -> 5 -> 1 -> 8 -> 7 -> 2 -> 4 [slot=14-14, slots=1]; LP#53: 9 -> 6 -> 1 -> 8 -> 7 -> 2 -> 4 [slot=15-15, slots=1]; LP#54: 9 -> 6 -> 1 -> 8 -> 7 -> 2 -> 4 [slot=16-16, slots=1]; LP#55: 9 -> 5 -> 1 -> 8 -> 4 [slot=10-10, slots=1]; LP#56: 9 -> 6 -> 1 -> 8 -> 7 -> 2 -> 4 [slot=17-17, slots=1]; LP#57: 9 -> 5 -> 7 -> 2 -> 4 [slot=9-9, slots=1]"
